package,package_url,version,identity,identity_url,title,status,fmm,wg,date,realm,auth
smart.who.int.anc,https://build.fhir.org/ig/WorldHealthOrganization/smart-anc/,R4,ActivityDefinition/ANCB9,/xig/resource/smart.who.int.anc%7Ccurrent/ActivityDefinition/ANCB9,ANC.B9 Conduct laboratory test and imaging,active,NA,NA,NA,uv,who
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-ht,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-ht,Procedure - Hematocrit - Blood,active,NA,NA,NA,ch,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-hb,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-hb,Procedure - Hemoglobin - Blood,active,NA,NA,NA,ch,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-hb-ht-panel,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-hb-ht-panel,Procedure - Hemoglobin and Hematocrit panel - Blood,active,NA,NA,NA,ch,hl7
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-collectinformation-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-collectinformation-ad,Activity Example Collect Information AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-dispensemedication-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-dispensemedication-ad,Activity Example Dispense Medication AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-orderservice-lab-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-orderservice-lab-ad,Activity Example Order Service (Lab) AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-orderservice-proc-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-orderservice-proc-ad,Activity Example Order Service (Procedure) AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-orderservice-rad-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-orderservice-rad-ad,Activity Example Order Service (Radiology) AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-orderservice-ref-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-orderservice-ref-ad,Activity Example Order Service (Referral) AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-stopmedication-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-stopmedication-ad,Activity Example Stop Medication AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-stopservice-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-stopservice-ad,Activity Example Stop Service AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-administermedication-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-administermedication-ad,Activity Example Administer Medication AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-ordermedication-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-ordermedication-ad,Activity Example Order Medication AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-proposediagnosis-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-proposediagnosis-ad,Activity Example Propose Diagnosis AD,active,NA,NA,NA,uv,ihe
ihe.qrph.ccg,https://build.fhir.org/ig/IHE/QRPH.CCG/,R4,ActivityDefinition/activity-example-sendmessage-ad,/xig/resource/ihe.qrph.ccg%7Ccurrent/ActivityDefinition/activity-example-sendmessage-ad,Activity Example Send Message AD,active,NA,NA,NA,uv,ihe
smart.who.int.anc,https://build.fhir.org/ig/WorldHealthOrganization/smart-anc/,R4,ActivityDefinition/ANCB12,/xig/resource/smart.who.int.anc%7Ccurrent/ActivityDefinition/ANCB12,ANC.B12 Scheduling,active,NA,NA,NA,uv,who
smart.who.int.anc,https://build.fhir.org/ig/WorldHealthOrganization/smart-anc/,R4,ActivityDefinition/ANCB11,/xig/resource/smart.who.int.anc%7Ccurrent/ActivityDefinition/ANCB11,ANC.B11 Referral needed?,active,NA,NA,NA,uv,who
smart.who.int.anc,https://build.fhir.org/ig/WorldHealthOrganization/smart-anc/,R4,ActivityDefinition/ANCB6,/xig/resource/smart.who.int.anc%7Ccurrent/ActivityDefinition/ANCB6,ANC.B6 Collect woman's profile and history,active,NA,NA,NA,uv,who
hl7.fhir.uv.order-catalog,https://build.fhir.org/ig/HL7/fhir-order-catalog/,R5,ActivityDefinition/example-lab-procedure-hsvt1,/xig/resource/hl7.fhir.uv.order-catalog%7Ccurrent/ActivityDefinition/example-lab-procedure-hsvt1,HSV 1 IgM titer procedure,draft,NA,NA,NA,uv,hl7
hl7.fhir.uv.order-catalog,https://build.fhir.org/ig/HL7/fhir-order-catalog/,R5,ActivityDefinition/example-lab-procedure-hsvt2,/xig/resource/hl7.fhir.uv.order-catalog%7Ccurrent/ActivityDefinition/example-lab-procedure-hsvt2,HSV 2 IgM titer procedure,draft,NA,NA,NA,uv,hl7
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTBCGMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTBCGMR,IMMZ.D5.DT.BCG.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTDengueMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTDengueMR,IMMZ.D5.DT.Dengue.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTHPVMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTHPVMR,IMMZ.D5.DT.HPV.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTHepatitisAMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTHepatitisAMR,IMMZ.D5.DT.HepatitisA.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTHepatitisBMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTHepatitisBMR,IMMZ.D5.DT.HepatitisB.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTMeaslesMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTMeaslesMR,IMMZ.D5.DT.Measles.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTMeningococcalMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTMeningococcalMR,IMMZ.D5.DT.Meningococcal.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTMumpsMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTMumpsMR,IMMZ.D5.DT.Mumps.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTPolioMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTPolioMR,IMMZ.D5.DT.Polio.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTRotavirusMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTRotavirusMR,IMMZ.D5.DT.Rotavirus.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTRubellaMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTRubellaMR,IMMZ.D5.DT.Rubella.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTTyphoidMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTTyphoidMR,IMMZ.D5.DT.Typhoid.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTVaricellaMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTVaricellaMR,IMMZ.D5.DT.Varicella.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD5DTYellowfeverMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD5DTYellowfeverMR,IMMZ.D5.DT.Yellowfever.MR,draft,NA,NA,NA,NA,who
Koppeltaalv2.00,NA,R4,ActivityDefinition/ActivityDefinition,/xig/resource/Koppeltaalv2.00%7C0.7.0-preview/ActivityDefinition/ActivityDefinition,Piekermoment (md),active,NA,NA,NA,NA,NA
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,ActivityDefinition/chf-bodyweight-ad,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/ActivityDefinition/chf-bodyweight-ad,CHFBodyWeight,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,ActivityDefinition/chf-egfr-ad,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/ActivityDefinition/chf-egfr-ad,CHFEGFR,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,ActivityDefinition/chf-jvp-ad,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/ActivityDefinition/chf-jvp-ad,CHFJVP,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,ActivityDefinition/chf-net-io-ad,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/ActivityDefinition/chf-net-io-ad,CHFNetIO,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,ActivityDefinition/chf-urine-out-ad,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/ActivityDefinition/chf-urine-out-ad,CHFUrineOut,active,NA,NA,NA,uv,hl7
eng.fhir.profile.dev,NA,R4,ActivityDefinition/esempio-ActivityDefinition-ForRecommendation-2,/xig/resource/eng.fhir.profile.dev%7C0.0.7-beta/ActivityDefinition/esempio-ActivityDefinition-ForRecommendation-2,Misura Peso Corporeo,draft,NA,NA,NA,NA,hl7
eng.fhir.profile.dev,NA,R4,ActivityDefinition/esempio-ActivityDefinition-ForRecommendation-1,/xig/resource/eng.fhir.profile.dev%7C0.0.7-beta/ActivityDefinition/esempio-ActivityDefinition-ForRecommendation-1,Misura PA,draft,NA,NA,NA,NA,hl7
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,ActivityDefinition/chf-creatinine-ad,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/ActivityDefinition/chf-creatinine-ad,CHFCreatinine,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,ActivityDefinition/chf-o2-sat-ad,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/ActivityDefinition/chf-o2-sat-ad,CHFO2Sat,active,NA,NA,NA,uv,hl7
hl7.fhir.uv.cpg,https://build.fhir.org/ig/HL7/cqf-recommendations/,R4,ActivityDefinition/chf-potassium-ad,/xig/resource/hl7.fhir.uv.cpg%7Ccurrent/ActivityDefinition/chf-potassium-ad,CHFPotassium,active,NA,NA,NA,uv,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-serum-electrolyte,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-serum-electrolyte,Procedure - blood electrolyte (serum or plasma),active,NA,NA,NA,ch,hl7
hl7.fhir.uv.order-catalog,https://build.fhir.org/ig/HL7/fhir-order-catalog/,R5,ActivityDefinition/example-lab-blood-electrolyte,/xig/resource/hl7.fhir.uv.order-catalog%7Ccurrent/ActivityDefinition/example-lab-blood-electrolyte,Procedure - blood electrolyte (serum or plasma),draft,NA,NA,NA,uv,hl7
de.netzwerk-universitaetsmedizin.ebm-cpg,https://www.netzwerk-universitaetsmedizin.de/fhir/cpg-on-ebm-on-fhir,R5,ActivityDefinition/NoDexamethasoneApplication,/xig/resource/de.netzwerk-universitaetsmedizin.ebm-cpg%7C1.2.0/ActivityDefinition/NoDexamethasoneApplication,NoDexamethasoneApplicationActivity,active,NA,NA,NA,uv,hl7
smart.who.int.anc,https://build.fhir.org/ig/WorldHealthOrganization/smart-anc/,R4,ActivityDefinition/activitydefinition-anc-iptp-sp,/xig/resource/smart.who.int.anc%7Ccurrent/ActivityDefinition/activitydefinition-anc-iptp-sp,ActivityDefinition - ANC IPTp-SP,active,NA,NA,NA,uv,who
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-urine-albumin,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-urine-albumin,NA,draft,NA,NA,NA,ch,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-lab-panel-renal-insufficiency,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-lab-panel-renal-insufficiency,Procedure for renal insufficiency assessment panel,draft,NA,NA,NA,ch,hl7
fhir.r4.nhsengland.programme,NA,R4,ActivityDefinition/NationalProxy-ActivityDefinition-consent-verification-Example,/xig/resource/fhir.r4.nhsengland.programme%7C0.2.2-pre-release/ActivityDefinition/NationalProxy-ActivityDefinition-consent-verification-Example,National Proxy Consent Verification,draft,NA,NA,NA,us,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-crp-SI,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-crp-SI,Procedure - CRP measurement on in vitro blood serum - SI-Units,active,NA,NA,NA,ch,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-potassium-serum,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-potassium-serum,Procedure - potassium measurement on in vitro blood serum,active,NA,NA,NA,ch,hl7
hl7.fhir.uv.order-catalog,https://build.fhir.org/ig/HL7/fhir-order-catalog/,R5,ActivityDefinition/example-lab-procedure-potassium-serum,/xig/resource/hl7.fhir.uv.order-catalog%7Ccurrent/ActivityDefinition/example-lab-procedure-potassium-serum,Procedure - potassium measurement on in vitro blood serum,draft,NA,NA,NA,uv,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-vitamin-d-serum,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-vitamin-d-serum,ActivityDefinition: Vit. D3,active,NA,NA,NA,ch,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-lab-eGFR-ckd-epi,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-lab-eGFR-ckd-epi,Procedure to assess the estimated glomerular filtration rate (eGFR CKD EPI 2021),draft,NA,NA,NA,ch,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-urine-uACR,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-urine-uACR,Procedure to assess the Urine Albumin/Creatinine Ratio (uACR),draft,NA,NA,NA,ch,hl7
ch.fhir.ig.ch-lab-order,https://build.fhir.org/ig/hl7ch/ch-lab-order/,R4,ActivityDefinition/procedure-urine24h-creatinine-clearance,/xig/resource/ch.fhir.ig.ch-lab-order%7Ccurrent/ActivityDefinition/procedure-urine24h-creatinine-clearance,Procedure - 24-hour urine creatinine clearance,draft,NA,NA,NA,ch,hl7
hl7.fhir.uv.order-catalog,https://build.fhir.org/ig/HL7/fhir-order-catalog/,R5,ActivityDefinition/example-lab-urine24h-creatinine-clearance,/xig/resource/hl7.fhir.uv.order-catalog%7Ccurrent/ActivityDefinition/example-lab-urine24h-creatinine-clearance,Procedure - 24-hour urine creatinine clearance,draft,NA,NA,NA,uv,hl7
hl7.fhir.uv.order-catalog,https://build.fhir.org/ig/HL7/fhir-order-catalog/,R5,ActivityDefinition/example-lab-procedure-vitamind-serum,/xig/resource/hl7.fhir.uv.order-catalog%7Ccurrent/ActivityDefinition/example-lab-procedure-vitamind-serum,Procédure - dosage vitamine D - sang,draft,NA,NA,NA,uv,hl7
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTBCGMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTBCGMR,IMMZ.D2.DT.BCG.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTCholeraMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTCholeraMR,IMMZ.D2.DT.Cholera.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTDTPMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTDTPMR,IMMZ.D2.DT.DTP.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTDengueMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTDengueMR,IMMZ.D2.DT.Dengue.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTHPVMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTHPVMR,IMMZ.D2.DT.HPV.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTHepatitisAMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTHepatitisAMR,IMMZ.D2.DT.HepatitisA.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTHibMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTHibMR,IMMZ.D2.DT.Hib.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTJEMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTJEMR,IMMZ.D2.DT.JE.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTMalariaMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTMalariaMR,IMMZ.D2.DT.Malaria.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTMeningococcalMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTMeningococcalMR,IMMZ.D2.DT.Meningococcal.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTMumpsMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTMumpsMR,IMMZ.D2.DT.Mumps.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTDTPPMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTDTPPMR,IMMZ.D2.DT.DTP.Pertussis.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTPneumococcalMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTPneumococcalMR,IMMZ.D2.DT.Pneumococcal.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTRabiesMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTRabiesMR,IMMZ.D2.DT.Rabies.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTRotavirusMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTRotavirusMR,IMMZ.D2.DT.Rotavirus.MR,draft,NA,NA,NA,NA,who
smart.who.int.immunizations,https://build.fhir.org/ig/WorldHealthOrganization/smart-immunizations/,R4,ActivityDefinition/IMMZD2DTRubellaMR,/xig/resource/smart.who.int.immunizations%7Ccurrent/ActivityDefinition/IMMZD2DTRubellaMR,IMMZ.D2.DT.Rubella.MR,draft,NA,NA,NA,NA,who
